"OrganizationID","MLocID","AU_ID","OWRD_Basin","SampleStartDate","SampleStartTime","Statistical_Base","Result_UID","IRResultNWQSunit","DO_sat"
"SBWC_WQX","37602-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2010-08-30","17:00:00",NA,48820412,9.98,95.829282150295
"SBWC_WQX","37602-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2010-08-30","17:00:00",NA,48820412,9.98,95.829282150295
"SBWC_WQX","37602-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2010-08-30","17:00:00",NA,48820412,9.98,96.0213247998948
"SBWC_WQX","37602-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2010-08-30","17:00:00",NA,48820412,9.98,96.0213247998948
"SBWC_WQX","37602-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2010-08-30","17:00:00",NA,48820417,10,95.829282150295
"SBWC_WQX","37602-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2010-08-30","17:00:00",NA,48820417,10,95.829282150295
"SBWC_WQX","37602-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2010-08-30","17:00:00",NA,48820417,10,96.0213247998948
"SBWC_WQX","37602-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2010-08-30","17:00:00",NA,48820417,10,96.0213247998948
"SBWC_WQX","37602-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2009-07-07","15:00:00",NA,48818112,9.48,92.6646382576413
"SBWC_WQX","37602-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2009-07-07","15:00:00",NA,48818112,9.48,91.8456646102109
"SBWC_WQX","37602-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2009-07-07","15:00:00",NA,48818112,9.48,90.3186980485871
"SBWC_WQX","37602-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2009-07-07","15:00:00",NA,48818112,9.48,89.5204579112182
"TLBP_WQX","34829-ORDEQ","OR_LK_1710030404_02_100222","South Coast","2013-07-23","12:18:00",NA,48810158,10.6,100
"TLBP_WQX","34829-ORDEQ","OR_LK_1710030404_02_100222","South Coast","2013-07-23","12:18:00",NA,48810158,10.6,100
"TLBP_WQX","34829-ORDEQ","OR_LK_1710030404_02_100222","South Coast","2013-07-23","12:18:00",NA,48810158,10.6,100
"TLBP_WQX","34829-ORDEQ","OR_LK_1710030404_02_100222","South Coast","2013-07-23","12:18:00",NA,48810158,10.6,100
"TLBP_WQX","34829-ORDEQ","OR_LK_1710030404_02_100222","South Coast","2013-07-23","12:18:00",NA,48810158,10.6,100
"TLBP_WQX","34829-ORDEQ","OR_LK_1710030404_02_100222","South Coast","2013-07-23","12:18:00",NA,48810158,10.6,100
"TLBP_WQX","34829-ORDEQ","OR_LK_1710030404_02_100222","South Coast","2013-07-23","12:18:00",NA,48810158,10.6,100
"TLBP_WQX","34829-ORDEQ","OR_LK_1710030404_02_100222","South Coast","2013-07-23","12:18:00",NA,48810158,10.6,100
"SBWC_WQX","39099-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2009-04-23","11:00:00",NA,48817606,11.58,98.4087197478077
"SBWC_WQX","39099-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2009-04-23","11:00:00",NA,48817606,11.58,98.4087197478077
"SBWC_WQX","39099-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2009-04-23","11:00:00",NA,48817606,11.58,90.9303368999605
"SBWC_WQX","39099-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2009-04-23","11:00:00",NA,48817606,11.58,90.9303368999605
"SBWC_WQX","39099-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2010-03-24","13:30:00",NA,48819431,10.58,93.007464977883
"SBWC_WQX","39099-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2010-03-24","13:30:00",NA,48819431,10.58,93.007464977883
"SBWC_WQX","39099-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2010-03-24","13:30:00",NA,48819431,10.58,93.007464977883
"SBWC_WQX","39099-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2010-03-24","13:30:00",NA,48819431,10.58,93.007464977883
"SBWC_WQX","39099-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2008-09-25","13:15:00",NA,48816786,9.3,88.6535802369117
"SBWC_WQX","39099-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2008-09-25","13:15:00",NA,48816786,9.3,88.2560829771963
"SBWC_WQX","39099-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2008-09-25","13:15:00",NA,48816786,9.3,91.1320674263307
"SBWC_WQX","39099-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2008-09-25","13:15:00",NA,48816786,9.3,90.7234573399997
"SBWC_WQX","39099-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2008-09-25","13:15:00",NA,48816787,9.56,88.6535802369117
"SBWC_WQX","39099-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2008-09-25","13:15:00",NA,48816787,9.56,88.2560829771963
"SBWC_WQX","39099-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2008-09-25","13:15:00",NA,48816787,9.56,91.1320674263307
"SBWC_WQX","39099-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2008-09-25","13:15:00",NA,48816787,9.56,90.7234573399997
"TLBP_WQX","14018-ORDEQ","OR_LK_1710030404_02_100224","South Coast","2013-07-23","10:38:00",NA,48810143,8.6,100
"TLBP_WQX","14018-ORDEQ","OR_LK_1710030404_02_100224","South Coast","2013-07-23","10:38:00",NA,48810143,8.6,100
"TLBP_WQX","14018-ORDEQ","OR_LK_1710030404_02_100224","South Coast","2013-07-23","10:38:00",NA,48810143,8.6,100
"TLBP_WQX","14018-ORDEQ","OR_LK_1710030404_02_100224","South Coast","2013-07-23","10:38:00",NA,48810143,8.6,100
"TLBP_WQX","14018-ORDEQ","OR_LK_1710030404_02_100224","South Coast","2013-07-23","10:38:00",NA,48810143,8.6,100
"TLBP_WQX","14018-ORDEQ","OR_LK_1710030404_02_100224","South Coast","2013-07-23","10:38:00",NA,48810143,8.6,100
"TLBP_WQX","14018-ORDEQ","OR_LK_1710030404_02_100224","South Coast","2013-07-23","10:38:00",NA,48810143,8.6,100
"TLBP_WQX","14018-ORDEQ","OR_LK_1710030404_02_100224","South Coast","2013-07-23","10:38:00",NA,48810143,8.6,100
"SBWC_WQX","37602-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2009-04-23","19:00:00",NA,48817625,11.44,97.6878328150144
"SBWC_WQX","37602-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2009-04-23","19:00:00",NA,48817625,11.44,97.6878328150144
"SBWC_WQX","37602-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2009-04-23","19:00:00",NA,48817625,11.44,99.9080108335375
"SBWC_WQX","37602-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2009-04-23","19:00:00",NA,48817625,11.44,99.9080108335375
"OREGONDEQ","34829-ORDEQ","OR_LK_1710030404_02_100222","South Coast","2013-07-23","12:18:00",NA,45736224,10.6,100
"OREGONDEQ","34829-ORDEQ","OR_LK_1710030404_02_100222","South Coast","2013-07-23","12:18:00",NA,45736224,10.6,100
"OREGONDEQ","34829-ORDEQ","OR_LK_1710030404_02_100222","South Coast","2013-07-23","12:18:00",NA,45736224,10.6,100
"OREGONDEQ","34829-ORDEQ","OR_LK_1710030404_02_100222","South Coast","2013-07-23","12:18:00",NA,45736224,10.6,100
"OREGONDEQ","34829-ORDEQ","OR_LK_1710030404_02_100222","South Coast","2013-07-23","12:18:00",NA,45736224,10.6,100
"OREGONDEQ","34829-ORDEQ","OR_LK_1710030404_02_100222","South Coast","2013-07-23","12:18:00",NA,45736224,10.6,100
"OREGONDEQ","34829-ORDEQ","OR_LK_1710030404_02_100222","South Coast","2013-07-23","12:18:00",NA,45736224,10.6,100
"OREGONDEQ","34829-ORDEQ","OR_LK_1710030404_02_100222","South Coast","2013-07-23","12:18:00",NA,45736224,10.6,100
"SBWC_WQX","39099-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2010-03-24","13:30:00",NA,48819436,10.58,93.007464977883
"SBWC_WQX","39099-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2010-03-24","13:30:00",NA,48819436,10.58,93.007464977883
"SBWC_WQX","39099-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2010-03-24","13:30:00",NA,48819436,10.58,93.007464977883
"SBWC_WQX","39099-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2010-03-24","13:30:00",NA,48819436,10.58,93.007464977883
"SBWC_WQX","37605-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2010-03-24","14:15:00",NA,48819446,10.78,94.515397596464
"SBWC_WQX","37605-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2010-03-24","14:15:00",NA,48819446,10.78,94.515397596464
"SBWC_WQX","37605-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2010-03-24","14:15:00",NA,48819446,10.78,94.515397596464
"SBWC_WQX","37605-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2010-03-24","14:15:00",NA,48819446,10.78,94.515397596464
"SBWC_WQX","39099-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2009-06-25","10:20:00",NA,48818006,8.96,89.2616610889841
"SBWC_WQX","39099-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2009-06-25","10:20:00",NA,48818006,8.96,89.2616610889841
"SBWC_WQX","39099-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2009-06-25","10:20:00",NA,48818006,8.96,77.7054638944281
"SBWC_WQX","39099-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2009-06-25","10:20:00",NA,48818006,8.96,77.7054638944281
"SBWC_WQX","39099-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2009-04-23","11:00:00",NA,48817613,10.7,98.4087197478077
"SBWC_WQX","39099-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2009-04-23","11:00:00",NA,48817613,10.7,98.4087197478077
"SBWC_WQX","39099-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2009-04-23","11:00:00",NA,48817613,10.7,90.9303368999605
"SBWC_WQX","39099-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2009-04-23","11:00:00",NA,48817613,10.7,90.9303368999605
"OREGONDEQ","34828-ORDEQ","OR_LK_1710030404_02_100222","South Coast","2013-07-23","13:30:00",NA,45735675,8,95
"OREGONDEQ","34828-ORDEQ","OR_LK_1710030404_02_100222","South Coast","2013-07-23","13:30:00",NA,45735675,8,95
"OREGONDEQ","34828-ORDEQ","OR_LK_1710030404_02_100222","South Coast","2013-07-23","13:30:00",NA,45735675,8,95
"OREGONDEQ","34828-ORDEQ","OR_LK_1710030404_02_100222","South Coast","2013-07-23","13:30:00",NA,45735675,8,95
"OREGONDEQ","34828-ORDEQ","OR_LK_1710030404_02_100222","South Coast","2013-07-23","13:30:00",NA,45735675,8,95
"OREGONDEQ","34828-ORDEQ","OR_LK_1710030404_02_100222","South Coast","2013-07-23","13:30:00",NA,45735675,8,95
"OREGONDEQ","34828-ORDEQ","OR_LK_1710030404_02_100222","South Coast","2013-07-23","13:30:00",NA,45735675,8,95
"OREGONDEQ","34828-ORDEQ","OR_LK_1710030404_02_100222","South Coast","2013-07-23","13:30:00",NA,45735675,8,95
"SBWC_WQX","37602-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2009-07-07","15:00:00",NA,48818107,9.24,92.6646382576413
"SBWC_WQX","37602-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2009-07-07","15:00:00",NA,48818107,9.24,91.8456646102109
"SBWC_WQX","37602-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2009-07-07","15:00:00",NA,48818107,9.24,90.3186980485871
"SBWC_WQX","37602-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2009-07-07","15:00:00",NA,48818107,9.24,89.5204579112182
"SBWC_WQX","39099-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2009-06-25","10:20:00",NA,48818007,7.8,89.2616610889841
"SBWC_WQX","39099-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2009-06-25","10:20:00",NA,48818007,7.8,89.2616610889841
"SBWC_WQX","39099-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2009-06-25","10:20:00",NA,48818007,7.8,77.7054638944281
"SBWC_WQX","39099-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2009-06-25","10:20:00",NA,48818007,7.8,77.7054638944281
"OREGONDEQ","14018-ORDEQ","OR_LK_1710030404_02_100224","South Coast","2013-07-23","10:38:00",NA,44932416,9,100
"OREGONDEQ","14018-ORDEQ","OR_LK_1710030404_02_100224","South Coast","2013-07-23","10:38:00",NA,44932416,9,100
"OREGONDEQ","14018-ORDEQ","OR_LK_1710030404_02_100224","South Coast","2013-07-23","10:38:00",NA,44932416,9,100
"OREGONDEQ","14018-ORDEQ","OR_LK_1710030404_02_100224","South Coast","2013-07-23","10:38:00",NA,44932416,9,100
"OREGONDEQ","14018-ORDEQ","OR_LK_1710030404_02_100224","South Coast","2013-07-23","10:38:00",NA,44932416,9,100
"OREGONDEQ","14018-ORDEQ","OR_LK_1710030404_02_100224","South Coast","2013-07-23","10:38:00",NA,44932416,9,100
"OREGONDEQ","14018-ORDEQ","OR_LK_1710030404_02_100224","South Coast","2013-07-23","10:38:00",NA,44932416,9,100
"OREGONDEQ","14018-ORDEQ","OR_LK_1710030404_02_100224","South Coast","2013-07-23","10:38:00",NA,44932416,9,100
"SBWC_WQX","37605-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2010-03-24","14:15:00",NA,48819441,10.78,94.515397596464
"SBWC_WQX","37605-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2010-03-24","14:15:00",NA,48819441,10.78,94.515397596464
"SBWC_WQX","37605-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2010-03-24","14:15:00",NA,48819441,10.78,94.515397596464
"SBWC_WQX","37605-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2010-03-24","14:15:00",NA,48819441,10.78,94.515397596464
"TLBP_WQX","13772-ORDEQ","OR_LK_1710030404_02_100221","South Coast","2015-08-24","15:45:00",NA,48811617,0.06,0.530242919921875
"TLBP_WQX","13772-ORDEQ","OR_LK_1710030404_02_100221","South Coast","2015-08-24","15:45:00",NA,48811617,0.06,0.5
"SBWC_WQX","37602-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2009-04-23","19:00:00",NA,48817630,11.7,97.6878328150144
"SBWC_WQX","37602-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2009-04-23","19:00:00",NA,48817630,11.7,97.6878328150144
"SBWC_WQX","37602-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2009-04-23","19:00:00",NA,48817630,11.7,99.9080108335375
"SBWC_WQX","37602-ORDEQ","OR_WS_170900120303_02_104559","Willamette","2009-04-23","19:00:00",NA,48817630,11.7,99.9080108335375
"TLBP_WQX","34828-ORDEQ","OR_LK_1710030404_02_100222","South Coast","2013-07-23","13:30:00",NA,48810173,8,95
"TLBP_WQX","34828-ORDEQ","OR_LK_1710030404_02_100222","South Coast","2013-07-23","13:30:00",NA,48810173,8,95
"TLBP_WQX","34828-ORDEQ","OR_LK_1710030404_02_100222","South Coast","2013-07-23","13:30:00",NA,48810173,8,95
"TLBP_WQX","34828-ORDEQ","OR_LK_1710030404_02_100222","South Coast","2013-07-23","13:30:00",NA,48810173,8,95
"TLBP_WQX","34828-ORDEQ","OR_LK_1710030404_02_100222","South Coast","2013-07-23","13:30:00",NA,48810173,8,95
"TLBP_WQX","34828-ORDEQ","OR_LK_1710030404_02_100222","South Coast","2013-07-23","13:30:00",NA,48810173,8,95
"TLBP_WQX","34828-ORDEQ","OR_LK_1710030404_02_100222","South Coast","2013-07-23","13:30:00",NA,48810173,8,95
"TLBP_WQX","34828-ORDEQ","OR_LK_1710030404_02_100222","South Coast","2013-07-23","13:30:00",NA,48810173,8,95
